November 24, 2017
2017-12-06 12:33:33,248.55,36.88,22.924
2017-12-06 13:03:34,121.13,36.6,22.329
2017-12-06 13:33:32,53.29,39.29,24.206
2017-12-06 14:03:36,214.13,24.57,24.855
2017-12-06 14:33:40,223.27,25.03,23.128
2017-12-06 15:03:34,120.47,38.33,22.267
2017-12-06 15:33:38,217.45,34.65,23.791
2017-12-06 16:03:44,138.12,22.7,22.679
2017-12-06 16:33:35,302.57,36.36,21.64
2017-12-06 17:03:39,174.95,34.52,23.847
2017-12-06 17:33:39,197.99,30.58,24.653
2017-12-06 18:03:38,116.76,26.55,23.052
2017-12-06 18:33:40,223.68,39.11,24.019
2017-12-06 19:03:49,52.47,30.11,25.948
2017-12-06 19:33:42,172.78,21.61,23.268
2017-12-06 20:03:44,87.62,27.91,22.642
2017-12-06 20:33:40,110.03,39.11,24.152
2017-12-06 21:03:41,263.39,39.56,26.794
2017-12-06 21:33:41,107.78,37.93,23.255
2017-12-06 22:03:51,113.56,27.01,22.06
2017-12-06 22:33:45,182.45,36.69,22.625
2017-12-06 23:03:49,271.37,36.85,24.063
2017-12-06 23:33:47,225.73,37.3,23.541

December 07, 2017
2017-12-07 00:03:46,323.7,35.74,22.182
2017-12-07 00:33:50,205.93,23.3,23.77
2017-12-07 01:03:54,155.33,40.23,22.81
2017-12-07 01:33:55,238.31,28.57,23.317
2017-12-07 02:03:48,137.18,39.61,26.145
2017-12-07 02:33:59,179.34,29.61,26.161
2017-12-07 03:03:53,181.52,40.52,24.812
2017-12-07 03:33:55,166.2,35.71,21.982
2017-12-07 04:03:54,151.5,38.9,22.954
2017-12-07 04:33:54,195.6,35.86,22.419
